Phrase	Count
SURE	1
SURFACE	7
SURFER	1
Surrogate,	1
SURROUND	949
SURX	1
SURYA	1
SUSHI	1
SUSPENSION	7
SUT	1
SUTRA	1
SUTUH	1
SUU	4
SUX	1
SV	7
SVARITA	675
SVASTI	12
SVETLAYA	14
SVETLO	1
SVETLY	1
SW	2
S-W	1
SWA	3
SWAA	3
SWAN	1
SWAPPING	1
SWASH	14
SWE	2
SWEAT	7
SWEET	2
SWG	1
SWI	2
SWII	2
SWIMMER	1
SWIMMING	1
SWIMSUIT	1
SWIRL	28
SWO	2
SWOO	2
SWORD	1
SWORDS	1
SWUNG	1
SWZ	1
SY	1
SYA	1
SYI	1
SYLLABICS	1
SYLLABLE	7844
Syllable,	1
SYLOTI	1
SYLOTI NAGRI	90
SYMBOL	16212
SYMBOL-1	2
SYMBOL-10	1
SYMBOL-11	1
SYMBOL-12	1
SYMBOL-13	1
SYMBOL-14	1
SYMBOL-15	1
SYMBOL-16	1
SYMBOL-17	1
SYMBOL-18	1
SYMBOL-19	1
SYMBOL-2	2
SYMBOL-20	1
SYMBOL-21	1
SYMBOL-22	1
SYMBOL-23	1
SYMBOL-24	1
SYMBOL-25	1
SYMBOL-26	1
SYMBOL-27	1
SYMBOL-29	1
SYMBOL-3	1
SYMBOL-30	1
SYMBOL-32	1
SYMBOL-36	1
SYMBOL-37	1
SYMBOL-38	1
SYMBOL-39	1
SYMBOL-4	2
SYMBOL-40	1
SYMBOL-42	1
SYMBOL-43	1
SYMBOL-45	1
SYMBOL-47	1
SYMBOL-48	1
SYMBOL-49	1
SYMBOL-5	2
SYMBOL-50	1
SYMBOL-51	1
SYMBOL-52	1
SYMBOL-53	1
SYMBOL-54	1
SYMBOL-6	1
SYMBOL-7	2
SYMBOL-8	2
SYMBOL-9	1
SYMBOLS	3
SYMMETRIC	1
SYMMETRIC SWAPPING	2
SYMMETRY	1
SYNAFI	1
SYNAGMA	6
SYNAGOGUE	1
SYNCHRONOUS	1
SYNDESMOS	1
SYNEVMA	1
SYOUWA	1
SYP	1
SYR	1
SYRIAC	342
SYRINGE	1
SYRMA	1
SYRMATIKI	1
SYRX	1
SYT	1
SYX	1
SZ	1
SZA	1
SZAA	1
SZE	1
SZEE	1
SZI	1
SZO	1
SZP	1
SZU	1
SZWA	1
SZWG	1
SZZ	1
T	1447
T001	1
T002	1
T003	1
T003A	1
T004	1
T005	1
T006	1
T007	1
T007A	1
T008	1
T008A	1
T009	1
T009A	1
T010	1
T011	1
T011A	1
T012	1
T013	1
T014	1
T015	1
T016	1
T016A	1
T017	1
T018	1
T019	1
T020	1
T021	1
T022	1
T023	1
T024	1
T025	1
T026	1
T027	1
T028	1
T029	1
T030	1
T031	1
T032	1
T032A	1
T033	1
T033A	1
T034	1
T035	1
T036	1
TA	437
TA-1	1
TA2	1
TA-2	2
TA-3	1
TA-4	1
TAA	11
TAAALAA	1
TAAF	1
TAAI	1
TAALUJA	6
TAAM	1
TAAQ	1
TAASHAE	1
TAB	35
TABAARAKA	1
TABLE	7
TABS	1
TABULATION	2
TACK	176
TACO	1
TAE	3
TAEN	1
TAG	1186
TAGALOG	73
TAGBANWA	60
TAH	424
TAHALA	1
TAI	7381
TAIL	104
TAILED	123
TAILLESS	1
TAISYOU	1
TAK	1
TAK4	60
TAKE	1
TAKEOUT	1
TAKHALLUS	1
TAKRI	220
TALENT	1
TALENTS	15
TALING	92
TALL	87
TALLY	25
TAM	7
TAMALE	1
TAMAN	1
TAMIL	1401
TAMING	2
TAN	10
TANA	1
TANABATA	1
TANG	1
TANGENT	8
TANGERINE	1
TANGSA	275
TANGUT	2305
TANK	2
TANNED	2
TAO	1
TAP	1
TAPE	2
TAPER	1
TAQ	1
TAR	29
TARGET	3
TA-ROL	2
TARTAR	1
TARTAR-2	1
TARUNG	1
TAS	1
TASHEEL	1
TASLA	1
TASSI	1
TAT	2
TATTOOED	1
TATWEEL	16
TAU	110
TAUM	1
TAURUS	1
TAV	13
TAVIYANI	1
TAW	189
TAWA	1
TAWELLEMET	1
TAX	1
TAXI	2
TAY	1
TAYANNA	2
TC	2
TCHE	2
TCHEH	14
TCHEHEH	10
TE	222
TE-1	1
TE-2	2
TE-3	1
TE-4	1
TE-5	1
TE-6	1
TE-7	1
TE-8	1
TE-9	1
TEA	1
TEACUP	1
TEAPOT	1
TEAR	1
TEARDROP-BAR	1
TEARDROP-SHA	1
TEARDROP-SPO	1
TEARDROP-SPOKED	29
TEAR-OFF	1
TEARS	13
TEDDY	1
TEDUNG	34
TEE	14
TEEEE	1
TEENS	1
TEETH	59
TEGEH	1
TEH	318
TEHEH	10
TEIWS	1
TEK	1
TELEGRAPH	3185
TELEIA	2
TELEPHONE	20
TELESCOPE	1
TELEVISION	33
TELISHA	4
TELLER	1
TELOUS	1
TELOUS ICHIMATOS	2
TELU	1
TELUGU	798
TEMPLE	1
TEMPUS	44
TEN	604
TEN THOUSAND	1
TENGE	1
TENNIS	2
TENS	33
TENSE	37
TENT	3
TENTACLES	2
TENTH	6
TEN-THIRTY	1
TENTU	1
TENU	240
TENUTO	1
TEP	1
TERMINAL	18
TERMINATOR	1
TESH	196
TESSARON	1
TESSERA	7
TEST	1
TET	25
TETARTIMORIO	1
TETARTIMORION	2
TETARTOS	25
TETH	15
TETRAFONIAS	1
TETRAGRAM	85
TETRAPLI	1
TETRASEME	2
TETRASIMOU	2
TEU	1
TE-U	1
TEUAEN	2
TEUAEQ	2
TEUN	1
TEUT	1
TEUTEUWEN	1
TEUTEUX	1
TEVIR	1
TEX	1
TEXT	94
TH	14
THA	204
THAA	9
THAALU	1
THAANA	128
THAHAN	1
THAI	432
THAJ	1
THAL	28
THAM	2034
THAMEDH	1
THAN	42
THANNA	1
THANTHAKHAT	1
THARI	1
THAW	1
TH-CREE	8
THE	151
THEA	1
THEE	13
THEH	121
THELE	1
THEMA	4
THEMATISMOS	4
THEN	4147
THERE	2
THEREFORE	1
THERMODYNAMI	1
THERMOMETER	2
THES	1
THESEOS	41
THESPIAN	30
THETA	574
THETH	1
THETHE	2
THEY	1
THI	11
THIAB	1
THICK	1
THIEUTH	48
THIGH	1
THII	3
THIN	4
THING	1
THINKING	1
THIRD	383
THIRDS	296
THIRD-STAGE	1
THIRTEEN	31
THIRTY	221
THIRTY THOUSAND	1
THIRTY-FIVE	2160
THIRTY-ONE	1
THIRTY-SECON	1
THIRTY-SECOND	13
THITA	1
THIUTH	1
THO	85
THOA	1
THOJ	1
THOLHOMA	1
THOM	1
THONG	2
THOO	3
THORN	116
THOU	1
THOUGHT	7
THOUSAND	1131
THOUSANDS	26
THREAD	3
THREE	13150
THREE HUNDRED	1
THREE THOUSAND	1
THREE-CIRCLE	1
THREE-D	13
THREE-DOT	1
THREE-EM	1
THREE-HUNDRE	1
THREE-LEGGED	1
THREE-LINE	1
THREE-PER-EM	1
THREE-QUARTE	1
THREE-QUARTER	48
THREE-THIRTY	1
THROUGH	95
THROWING	1
THU	7
THUMB	13608
THUMBS	28
THUNDER	3
THUNDERSTORM	1
THUNG	1
THURISAZ	1
THURS	1
THWA	3
THWAA	3
THWE	1
THWEE	1
THWI	1
THWII	1
THWO	1
THWOO	1
THYOOM	1
THZ	1
TI	55
TI-1	1
TI2	1
TI-2	1
TI-3	1
TI-4	1
TI-5	1
TI-6	1
TI-7	1
TIARA	1
TIBETAN	3519
TICK	155
TICKET	1
TICKETS	1
TIE	6
TIEP	1
TIEX	1
TIFINAGH	191
TIGER	8
TIGHT	7
TIGHTLY-CLOS	1
TIGHTLY-CLOSED	2
TII	1
TIKEUT	48
TIKEUT-CHIEU	1
TIKEUT-CIEUC	2
TIKEUT-KIYEO	1
TIKEUT-KIYEOK	2
TIKEUT-MIEUM	1
TIKEUT-PIEUP	2
TIKEUT-RIEUL	2
TIKEUT-SIOS	2
TIKEUT-SIOS-	1
TIKEUT-THIEU	1
TIKHAYA	4
TIKHY	2
TIL	7
TILDE	671
TILE	786
TILES	1
TILT	1
TILTING	8
TIME	3
TIMER	1
TIMES	62003
TIN	1
TINAGMA	1
TINCTURE	1
TING	1
TINNE	1
TINY	11
TIP	113
TIPEHA	1
TIPPI	1
TIR	133
TIRED	1
TIRHUTA	354
TIRONIAN	2
TIRTA	1
TIRYAK	1
TIT	2
TITA	2
TITLO	20
TITUAEP	1
TIWAZ	1
TIWN	2
TIWR	1
TIX	1
TJE	14
TLA	7
TLE	7
TLEE	1
TLHA	3
TLHE	2
TLHEE	1
TLHI	2
TLHO	2
TLHOO	1
TLHU	1
TLHWE	1
TLHYA	1
TLI	7
TLO	7
TLU	7
TLV	2
TN	1
TO	281846129
TO-1	1
TO-2	1
TO-3	1
TO-4	1
TO-5	1
TO-6	1
TOA	1
TOANDAKHIAT	1
TOCHKA	1
TODHRI	52
TODO	179
TOGETHER	4
TOILET	1
TOKYO	1
TOLONG	1
TOMATO	1
TOMPI	1
TON	1
TONAL	267
TONE	2241
TONE-1	5
TONE-2	14
TONE-3	13
TONE-4	11
TONE-5	14
TONE-6	8
TONE-7	3
TONE-8	4
TONE-B	1
TONE-D	1
TONE-G	1
TONE-J	1
TONE-M	1
TONE-S	1
TONE-V	1
TONG	1
TONGUE	78
TONOS	29
TONPI	1
TOO	6
TOOLBOX	1
TOON	1
TOOTH	4
TOOTHBRUSH	1
TOP	3171
TOPBAR	4
TOP-LIGHTED	9
TOQ	2
TO-RA	1
TORCH	1
TORCULUS	4
TORNADO	1
TORSO	1
TORSO-FLOORP	1
TORSO-WALLPL	1
TORSO-WALLPLANE	2
TORTOISE	1319
TOS	1
TOT	2
TOTAL	2
TOTO	101
TOUCH	3
TOUCHES	1
TOUCHING	2
TOUCHTONE	2
TOURNOIS	1
TOV	1
TOWARDS	72
TOWER	1
TOX	1
TOYOR	1
TR	1
TRA	3
TRACK	2
TRACKBALL	1
TRACTOR	1
TRADE	1
TRADITIONAL	2
TRAFFIC	34
TRAILING	1
TRAIN	5
TRAM	2
TRAMWAY	1
TRANSISTOR	2
TRANSMISSION	48
TRANSPLUTO	1
TRANSPOSITIO	1
TRANSPOSITION	7
TRANSVERSAL	1
TRAP	1
TRAPEZIUM	1
TRAVEL-FLOOR	1
TRAVEL-FLOORPLANE	19
TRAVEL-WALLP	1
TRAVEL-WALLPLANE	67
TRAY	2
TREADING	1
TREDECILE	1
TREE	15
TREMOLO-1	2
TREMOLO-2	2
TREMOLO-3	2
TREND	7
TRESILLO	2
TRESVETLAYA	4
TRESVETLO	1
TRESVETLY	1
T-REX	1
TRI	1
TRIA	1
TRIANGLE	2257
TRIANGLE-HEA	1
TRIANGLE-HEADED	1031
TRIANGLE-ROU	1
TRIANGLE-ROUND	48
TRIANGLES	1
TRIANGULAR	1323
TRICOLON	2
TRIDENT	5
TRIFOLIATE	1
TRIFONIAS	1
TRIGORGON	1
TRIGRAM	8
TRIGRAMMOS	1
TRIGRAMMOS OKTO	2
TRIISAP	1
TRILL	1
TRILLIONS	1
TRION	1
TRIPLE	1324
TRIPLI	1
TRIPOD	1
TRISEME	2
TRISIMOU	2
TRITIMORION	2
TRITOS	1
TRIUMPH	1
TROEZENIAN	26
TROKUTASTI	4
TROLL	1
TROLLEY	1
TROLLEYBUS	1
TROMIKOLYGIS	1
TROMIKON	25
TROMIKOPARAK	1
TROMIKOPSIFI	1
TROMIKOSYNAG	1
TROPHY	1
TROPICAL	2
TRUCK	3
TRUE	3
TRUMP	24
TRUMP-1	1
TRUMP-10	1
TRUMP-11	1
TRUMP-12	1
TRUMP-13	1
TRUMP-14	1
TRUMP-15	1
TRUMP-16	1
TRUMP-17	1
TRUMP-18	1
TRUMP-19	1
TRUMP-2	1
TRUMP-20	1
TRUMP-21	1
TRUMP-3	1
TRUMP-4	1
TRUMP-5	1
TRUMP-6	1
TRUMP-7	1
TRUMP-8	1
TRUMP-9	1
TRUMPET	1
TRUNCATED	1
TRUNK	4
TRUTH	1
TRYASKA	1
TRYASOGLASNA	1
TRYASOPOVODN	1
TRYASOSTRELN	1
TRYBLION	1
TS	260
TSA	94
TSAA	1
TSAADIY	1
TSAB	1
TSADI	13
TSATA	54
TSE	60
TSEE	2
TSEEB	1
TSERE	1
TSHA	47
TSHAB	1
TSHE	2
TSHEEJ	1
TSHEG	59
TSHES	2
T-SHIRT	1
TSHOOJ	1
TSHOOK	4
TSHUGS	1
TSI	25
TSIU	1
TSO	8
TSOV	1
TSSA	1
TSSE	2
TSU	8
TSV	2
TSWA	1
TSWB	1
TSWE	2
TT	3
TT2	1
TTA	163
TTAA	2
TTAYANNA	2
TTE	11
TTEE	1
TTEH	12
TTEHEH	10
TTH	1
TTHA	136
TTHAA	3
TTHE	2
TTHEE	1
TTHI	2
TTHO	8
TTHOO	1
TTHU	1
TTHWE	1
TTI	2
TTO	3
TTSA	1
TTSE	1
TTSEE	1
TTSI	1
TTSO	1
TTSU	1
TTTA	2
TTTHA	1
TTU	1
TTUDDAAG	2
TTUDDAG	1
TU	93
TU-1	1
TU-2	1
TU-3	1
TU-4	1
TUAE	1
TUAEP	1
TUAREG	16
TUB	1
TUBE	1
TUG2	18
TUGRIK	1
TUK	2
TUKWENTIS	1
TULIP	1
TULU-TIGALAR	1
TULU-TIGALARI	320
TUM	46
TUMAE	1
TUMBLER	1
TUMETES	1
TUNNY	1
TUO	1
TUOP	1
TUOT	2
TUOX	1
TUP	2
TUPNI	1
TUR	16
TURBAN	2
TURKEY	1
TURKIC	292
TURKISH	1
TURN	19
TURNED	6841
TURNSTILE	446
TURO2	1
TURTLE	9
TURU	1
TURX	1
TUT	1
TUTEYASAT	1
TU-TO	1
TUTTY	1
TUUMU	1
TUX	1
TUXEDO	1
TVIMADUR	1
TVRIDO	3
TWA	3
TWAA	3
TWE	9
TWELFTH	193
TWELFTHS	10
TWELVE	112
TWELVE-THIRT	1
TWENTIETH	4
TWENTIETHS	4
TWENTY	293
TWENTY THOUSAND	1
TWENTY-EIGHT	1
TWENTY-EIGHTH	48
TWENTY-FIVE	5875
TWENTY-FOUR	2
TWENTY-NINE	1
TWENTY-ONE	2
TWENTY-SEVEN	1
TWENTY-SIX	1
TWENTY-THREE	2
TWENTY-TWO	3
TWI	2
TWII	2
TWISTED	1
TWISTING	1
TWO	43153
TWO HUNDRED	1
TWO THOUSAND	1
TWO-CIRCLE	35
TWO-EM	1
TWO-HEADED	223
TWO-LINE	1
TWOO	2
TWO-THIRTY	1
TWO-WAY	12
TXA	1
TXHEEJ	1
TXWV	36
TYA	1
TYAY	1
TYE	1
TYI	1
TYO	1
TYPE	10264
TYPE-1	1
TYPE-1-2	1
TYPE-2	1
TYPE-3	2
TYPE-4	2
TYPE-5	2
TYPE-6	2
TYPE-7	1
TYR	1
TZ	2
TZA	1
TZAA	1
TZE	1
TZEE	1
TZI	1
TZIR	1
TZO	1
TZOA	1
TZU	1
U	57584
U001	1
U002	1
U003	1
U004	1
U005	1
U006	1
U006A	1
U006B	1
U007	1
U008	1
U009	1
U010	1
U011	1
U012	1
U013	1
U014	1
U015	1
U016	1
U017	1
U018	1
U019	1
U020	1
U021	1
U022	1
U023	1
U023A	1
U024	1
U025	1
U026	1
U027	1
U028	1
U029	1
U029A	1
U030	1
U031	1
U032	1
U032A	1
U033	1
U034	1
U035	1
U036	1
U037	1
U038	1
U039	1
U040	1
U041	1
U042	1
U-1	1
U2	3830
U-2	1
U-3	1
U-4	1
U-5	1
UA	22
U-A	1
U-AE	1
UAN	1
UANG	1
UATH	1
UB	2
UBADAMA	2
UBHAYATO	1
UBUFILI	1
UC	5
UD	19992
UDAAT	1
UDARKA	1
UDATTA	42
UDD	1
UDUG	1
UE	91
UEA	1
UEC	1
UEE	1
UEI	1
UEN	1
U-EO-EU	1
UEQ	1
UEX	2
UEY	1
UEZ	2
UGARITIC	91
UH	3
UHD	1
UI	8
UIC	1
UIGHUR	722
U-I-I	1
UILLEANN	1
UIQ	1
UIUC	1
UIUQ	1
UIUX	1
UIUZ	1
UIX	1
UIZ	1
UJ	1
UK	22
UKARA	4
UKRAINIAN	6
UKU	3
ULU	28
UM	216
-UM	240
UMBIN	1
UMBRELLA	5
UMUM	61
UN	39
UNA	1
UNAMUSED	1
UNAP	1
UNASPIRATED	1
UNBLENDED	1
UNCERTAINTY	1
UNCIA	1
UNDER	82
UNDERBAR	29
UNDERDOT	1
UNDERLINE	2
UNDERTIE	2
UNDO	1
UNEVEN	1
UNG	1
UNICORN	1
UNIFIED	1744
UNIFORM	1
UNION	56
UNIT	30
UNITED	1
UNITY	1
UNIVERSAL	2
UNK	2
UNKNOWN	1
UNMARRIED	1
UNN	2
UNY	1
UO	2
UOG	1
UON	1
UOP	1
UOX	1
UP	40130
UPADHMANIYA	6
UP-FACING	4
UPPER	153443271
UP-POINTING	127
UPRIGHT	1
UPSIDE-DOWN	1
UPSILON	693
UPTURN	4
UPWARD	2
UPWARDS	2424
UQ	1
UR	36
UR2	1396
UR4	1
URA	1
URANUS	2
URI	1
URI3	1
URINE	1
URN	1
URU	210
URUDA	24
URUS	1
URUZ	1
US	10
USE	1
Use,	1
USED	1
USED KORANIC	192
USH	103
USH2	1
U-SHAPED	13
USHENNA	1
USHUMX	1
USHX	1
USSU	1
USSU3	1
UTTHI	1
UTUKI	1
UU	391
U-U	1
UUE	13
UUU	1
UUU2	1
UUU3	1
UUUU	1
UUYANNA	1
UWU	1
UX	1
UY	2
UYANNA	1
U-YE	1
U-YEO	1
UYGHUR	268
UZ	1
UZ3	4
UZHAKKU	1
UZU	1
V	1056
V001	1
V001A	1
V001B	1
V001C	1
V001D	1
V001E	1
V001F	1
V001G	1
V001H	1
V001I	1
V002	1
V002A	1
V003	1
V004	1
V005	1
V006	1
V007	1
V007A	1
V007B	1
V008	1
V009	1
V010	1
V011	1
V011A	1
V011B	1
V011C	1
V011D	1
V012	1
V012A	1
V012B	1
V013	1
V014	1
V015	1
V016	1
V017	1
V018	1
V019	1
V020	1
V020A	1
V020B	1
V020C	1
V020D	1
V020E	1
V020F	1
V020G	1
V020H	1
V020I	1
V020J	1
V020K	1
V020L	1
V021	1
V022	1
V023	1
V023A	1
V024	1
V025	1
V026	1
V027	1
V028	1
V028A	1
V029	1
V029A	1
V030	1
V030A	1
V031	1
V031A	1
V032	1
V033	1
V033A	1
V034	1
V035	1
V036	1
V037	1
V037A	1
V038	1
V039	1
V040	1
V040A	1
VA	182
VAA	2
VAAVU	1
VAH	284
VAI	904
VAJ	1
VAKAIYARAA	1
VALLEY	1
VAMAGOMUKHA	12
VAMPIRE	1
VANE	4
VAP	1
VAPOURS	1
VARAAKAN	1
VARCA	1
VAREIA	6
VAREIAI	1
VARIA	68
VARIANT	7550
VARIATION	827
VARIKA	1
VARYS	1
VASIS	1
VASTNESS	1
VAT	1
VATHY	1
VAU	1
VAV	21
VAX	1
VAYANNA	1
VC	1
VE	82
VECTOR	1
VEDE	3
VEDIC	980
VEE	16
VEGETABLE	1
VEH	10
VEHICLE	1
VEIL	1
VELI	1
VEND	2
VEP	2
VER	1
VERDIGRIS	1
VERGE	1
VERSE	7
VERSICLE	1
VERTEX	7893
VERTICAL	13146
VERTICAL-00-	1
VERTICAL-01-	1
VERTICAL-02-	1
VERTICAL-03-	1
VERTICAL-04-	1
VERTICAL-05-	1
VERTICAL-06-	1
VERTICALLY	321
VERY	2525
VESSEL	58
VEST	1
VESTA	1
VEUAE	1
VEUAEPEN	1
VEUM	1
VEUX	1
VEW	7
VEX	1
VEYZ	1
VFA	1
VHA	1
VI	21
VIBRATION	1
VICTORY	2
VIDA	2
VIDEO	2
VIDEOCASSETT	1
VIDJ	1
VIDJ-2	1
VIE	1
VIEP	1
VIET	1245
VIETNAMESE	1
VIETNAMESE READING	4
VIEWDATA	1
VIEWER	1
VIEWING	1
VIEX	1
VIGINTILE	1
VILLAGE	1
VIN	10
VINE	553
VINEGAR	4
VINEGAR-2	1
VINEGAR-3	1
VIOLIN	1
VIP	1
VIRAMA	110
VIRGA	1
VIRGO	1
VIRIAM	1
VISARGA	214
VISARGAYA	1
VISIGOTHIC	4
VIT	1
VITAE	1
VITAE-2	1
VITHKUQI	420
VITRIOL	1
VITRIOL-2	1
VIX	1
VIYO	2
VO	24
VOCAL	178
VOCALIC	3010
VOCALIZATION	1
VOD	1
VOICED	63
VOICELESS	1
VOICING	2
VOID	1
VOIDED	1
VOLAPUK	108
VOLCANO	1
VOLLEYBALL	1
VOLTAGE	1
VOLUME	1
VOM	1
VOMITING	1
VOO	2
VOOI	1
VOP	1
VOS	28
VOT	1
VOU	2
VOW	1
VOWEL	12040
VOWEL-CARRIE	1
VOX	1
VQ	1
VRACHY	6
VRAKHIYA	20
VS	1
VU	19
VUEQ	1
VULCANUS	1
VULGAR	67
VUP	1
VUR	2
VURX	1
VUT	1
VUX	1
VW	1
VWA	1
VWJ	1
VX	1
VY	7
VYP	1
VYR	1
VYRX	1
VYSOKO	2946
VYT	1
VYX	1
VZ	1
VZMET	1
W	1104
W001	1
W002	1
W003	1
W003A	1
W004	1
W005	1
W006	1
W007	1
W008	1
W009	1
W009A	1
W010	1
W010A	1
W011	1
W012	1
W013	1
W014	1
W014A	1
W015	1
W016	1
W017	1
W017A	1
W018	1
W018A	1
W019	1
W020	1
W021	1
W022	1
W023	1
W024	1
W024A	1
W025	1
WA	240
WA-1	1
WA-2	1
WA-3	1
WA-4	1
WA-5	1
WAA	5
WA-AALIH	1
WAAALIHEE	1
WAAJIB	1
WAAVU	1
WADDA	1
WAE	13
WAEN	1
WAFFLE	1
WAI	1
"WAIST"""	1
WAITING	2
WALK	27
WALL	14077
WALLED	2
WALLPLANE	1
WAN	1
WANCHO	175
WAND	1
WANDERER	1
WANGKUOQ	1
WANING	2
WAP	2
WAQFA	1
WARANG	1
WARANG CITI	231
WARNING	1
WASALLAM	2
WA-SALLAM	1
WASLA	52
WAS-SALAAM	1
WASSALLAM	1
WASTEBASKET	1
WASTING	1
WAT	1
WA-TAAALAA	1
WATCH	2
WATER	38
WATERMELON	1
WATTO	1
WAU	25
WAVE	1036
WAVES	9
WAVING	3
WAVY	41
WAW	178
WAW-AYIN-RES	1
WAW-AYIN-RESH	4
WAX	2
WAXING	2
WAY	30
WB	1
WC	2
WE	99
WE-1	1
WE-2	1
WE-3	1
WE-4	1
WEAPON	1
WEARY	2
WEB	1
WEDDING	1
WEDGE	1
WEDGE-TAILED	4
WEE	8
WEEN	1
WEI	2
WEIGHT	16
WELL	1
WEN	1
WEO	13
WEP	1
WEST	997
WEST-CREE	90
WESTERN	1149
WET	1
WEUX	1
WEX	1
WG	1
WH	1
WHALE	2
WHEAT	3
WHEEL	4
WHEELCHAIR	3
WHEELED	1
WHITE	6443
WHITE-FEATHE	1
WHOLE	17
WI	70
WI-1	1
WI-2	1
WI-3	1
WI-4	1
WI-5	1
WIANG	1
WIANGWAAK	1
WIDE	67
WIDE-HEADED	213
WIDENING	1
WIDTH	444
WIGGLES	1
WIGGLY	24
WIGNYAN	1
WII	2
WILTED	1
WIN	1
WIND	11
WINDOW	2
WINDU	2
WINE	4
WING	1
WINGS	1
WINJA	1
WINK	1
WINKING	2
WINTER	1
WIRED	1
WIRELESS	1
WITH	1
WITHIN	279
WITHOUT	8
WO	62
WO-1	1
WO-2	1
WO-3	1
WO-4	1
WO-5	1
WO-6	1
WO-7	1
WOA	1
WOE	1
WOLF	1
WOLOSO	2
WOMAN	8
WOMANS	4
WOMEN	1
WOMENS	1
WON	7
WOO	5
WOOD	7
WOODS-CREE	13
WOOL	2
WOON	1
WOP	1
WORD	292
WORDSPACE	1
WORK	3
WORKER	1
WORLD	1
WORM	1
WORRIED	1
WORSHIP	1
WOW	1
WOX	1
WRAP	1
WRAPPED	1
WREATH	1
WRENCH	2
WRESTLERS	1
WRINKLED	7
WRINKLES	13
WRIST	722
WRITING	2
WRONG	1
WRY	1
WU	41
WUAEN	1
WUAET	1
WUE	3
WUI	1
WULU	12
WUN	1
WUNJO	1
WUO	2
WUOP	1
WUOX	1
WUP	1
WV	2
WVA	1
WVE	1
WVI	1
WYNN	8
WZ	1
X	861
X001	1
X002	1
X003	1
X004	1
X004A	1
X004B	1
X005	1
X006	1
X006A	1
X007	1
X008	1
X008A	1
XA	46
XAA	1
XAN	10
XAPH	1
XAU	1
XAUS	1
XE	18
XEE	1
XEH	7
XESTES	1
XEYN	1
XG	1
XHA	1
XHEYN	1
XI	85
XIAB	1
XIANGQI	42
XIE	1
XIEP	1
XIET	1
XIEX	1
XIP	1
XIRON	1
XIT	1
XIX	1
XO	2
XOA	1
XOP	1
XOPH	1
XOR	1
XOT	1
XOX	1
X-RAY	1
XSHAAYATHIYA	1
XU	1
XUO	1
XUOX	1
XVA	2
XVE	1
XW	3
XWA	1
XWAA	1
XWE	1
XWEE	1
XWI	1
X-X	1
XY	1
XYA	2
XYAA	1
XYE	2
XYEE	1
XYEEM	16
XYI	1
XYO	1
XYOO	1
XYOOJ	1
XYP	1
XYR	1
XYRX	1
XYT	1
XYU	1
XYX	1
Y	1366
Y001	1
Y001A	1
Y002	1
Y003	1
Y004	1
Y005	1
Y006	1
Y007	1
Y008	1
YA	457
YA-1	1
YA-2	1
YA-3	1
YA-4	1
YA-5	1
YAA	12
YAADO	1
YAAI	1
YAARU	1
YAB	1
YABH	1
YACH	1
YAD	1
YADD	1
YADDH	1
YADH	1
YAE	19
YAEMMAE	1
YAF	1
YAFU	1
YAG	1
YAGH	3
YAGHH	1
YAGN	1
YAH	8
YAHH	1
YAJ	3
YAJURVEDIC	677
YAK	3
YAKASH	1
YAKH	2
YAKHH	1
YAL	1
YAM	2
YAMAKKAN	2
YAMOK	1
YAN	2
YANG	276
YA-O	1
YAP	2
YAQ	2
YAR	2
YARN	1
YARR	1
YAS	1
YASH	1
YASS	1
YAT	28
YATH	1
YATI	3
YATT	1
YAU	1
YA-U	1
YAV	1
YAW	1
YAWN	2
YAWNING	1
YAY	2
YAYANNA	1
YAYD	1
YA-YO	2
YAZ	2
YAZH	3
YAZZ	1
Y-CREE	12
YE	52
YEA	1
YEAR	2
YEE	14
YEEG	1
YEH	1427
YEIN	1
YELLOW	9
YEN	13
YENAP	1
YENISEI	62
YEO	13
YEO-O	1
YEORINHIEUH	3
YEO-U	1
YEO-YA	1
YER	22
YERAH	1
YERI	4
YERU	254
YESIEUNG	3
YESIEUNG-HIE	1
YESIEUNG-MIE	1
YESIEUNG-PAN	1
YESIEUNG-PANSIOS	2
YESIEUNG-SIO	1
YESIEUNG-SIOS	2
YESTU	3
YETIV	1
YEUAE	1
YEUAET	1
YEUM	1
YEUQ	1
YEURAE	1
YEUX	1
YEW	1
YEY	1
YEZIDI	163
YFEN	4
YFESIS	42
YHA	1
YHE	2
YI	3807
YIDDISH	24
YIE	2
YIEE	1
YIEP	1
YIET	1
YIEX	1
YIG	2350
YIH	1
YII	1
YIN	269
YING	1
YIP	1
YIT	3
YI-U	1
YIWN	7
YIX	1
YIZET	1
YN	19
YO	136
YO-1	1
YO-2	1
YO-3	1
YO-4	1
YO-5	1
YO-6	1
YOA	1
YO-A	1
YO-AE	1
YOD	32
YODH	57
YO-EO	1
YOGH	2
YO-I	2
YOMO	1
YOO	4
YO-O	1
YOP	1
YOQ	18
YORI	1
YOT	19
YOU	1
YOUTHFUL	1
YOUTHFULNESS	1
YOWD	1
YOX	1
YOY	1
YO-YA	2
YO-YAE	2
YO-YEO	1
YO-YO	1
YPOGEGRAMMEN	1
YPOGEGRAMMENI	42
YPOKRISIS	4
YPORROI	1
YPSILI	1
YR	2
YRY	1
YU	245
YU-1	1
YU-2	1
YU-3	1
YU-4	1
YU-A	1
YU-AE	1
YUAEN	1
YUAN	1
YUDH	4
YUE	1
YU-E	1
YU-EO	1
YUEQ	1
YUI	1
YU-I	2
YUJ	2
YUM	2
YUN	1
YUO	1
